Age,Height,Weight,Gender,Income
37.05011346904525,194.1628790161104,82.99997965292198,Female,54673.682998067074
25.181743417885237,163.62050647202676,65.5755469481296,Female,55986.17846991637
50.90836857924974,184.886900046473,52.50670116277756,Male,51438.79939688153
59.64886334159803,148.16102457637265,67.66117317927639,Female,55783.77258432683
40.1087578373802,175.14893444325315,63.625287626929016,Male,45538.76011457781
37.895994177873945,151.47102887948714,78.62661551628156,Female,56673.0761996969
32.51518308681782,179.69672766803427,64.7944761789139,Female,53736.86553404716
41.8229523895179,150.97416660671442,78.21654402896381,Male,44428.10093704938
34.4822566513133,171.88100468994102,68.02719036074028,Male,68828.75708279383
37.356119746965646,170.4036889797811,71.39519560166075,Male,33935.06001439562
50.380230922269604,182.03932417939347,79.80135661709234,Female,72985.02091524044
42.04801133827604,181.36612485549045,70.78506007543191,Male,75356.04916847013
36.33845236377291,166.86442834554637,61.63874625901123,Male,61391.158858629155
34.682869362996435,142.4657300938801,74.05915108374253,Female,71344.22200080426
40.62495631432351,172.3364461715906,90.73484586430482,Female,25461.597584267358
41.030680634463,151.41188270336238,81.30760893080907,Female,66869.6499381831
45.19897884483804,173.64788623281555,83.15027258721281,Female,55145.74600659273
38.0935850271484,204.38287119599573,61.05207323241841,Female,61757.215103100214
30.714721612701403,171.20069276539837,73.19682428875062,Male,53754.11653893981
32.58736447205079,165.37465350529482,62.17573389268586,Male,55407.32279909456
41.03527467861969,176.28866326694094,76.27801534536594,Female,54689.18545189238
42.504423011263626,155.5806931480992,86.13121490204125,Male,51444.2416132976
29.05020891459391,148.67875744864244,81.32125486178488,Male,63216.069081842026
35.67583073399164,188.66622281061575,69.93869383779862,Male,56540.58892044657
37.03043365742421,175.59995252437625,79.74673572004488,Female,65113.069692526056
34.44356716107885,179.15438176573784,58.55979202224053,Male,27576.628048016526
43.07999288337305,171.04497155102595,74.00397795466814,Male,77365.0640374209
51.71465672990604,171.6318680661389,72.90667046417036,Female,71246.20807759633
33.28935979123675,146.8879990736666,67.32483831220324,Male,52619.0489102367
42.304538021791664,170.7040564677195,53.162118550653716,Female,32157.2911709606
48.96822975860105,170.66876080696812,59.805892929448696,Female,53005.00504653848
18.443166147625966,191.03048689645613,75.1954957616407,Female,27914.79615502015
45.516441360058835,156.41331452228866,82.08232201314468,Female,49666.08108677236
25.98108896800833,148.61778443456214,69.7068858770227,Female,54192.08095108936
56.54922206837353,194.35122208345834,67.55288063801846,Female,42856.122827824525
36.65154229630164,171.28627774976704,62.43040364651349,Male,64988.564325536994
43.527807866072386,164.43449464845222,91.27159773251658,Female,54661.36028293238
23.06792901794776,188.11765546530694,67.90841038222565,Female,65066.53258457097
23.540956283874888,165.8489520979051,61.315730170493296,Male,61009.89395221173
29.681781600393983,159.57049714469701,53.18621777522269,Female,42758.265039007645
29.099952789395342,157.9254667943313,47.244879040256336,Male,64352.18695680495
17.831289316744602,173.2445821068452,78.65857068121693,Female,72224.37944721298
26.366525160331307,173.76585527693385,93.20742227809076,Female,53005.52495906192
38.35262603720743,153.88086868541126,60.45016839040234,Female,66754.53874884183
51.94861235666482,170.48403510271044,57.362383336486644,Male,34773.71578188045
35.40346838148455,154.61181819497114,60.034275115443386,Male,33256.082642202586
26.063939932713083,164.11273355174845,67.61757791525037,Female,30749.03848975658
51.00066225851373,172.17975062804786,78.75462289169249,Female,54978.99018149148
39.91419276085175,184.92850177175808,67.7894808362088,Female,53082.13917396723
40.24373489899405,168.8249037860221,72.12403005641143,Male,40001.348542582105
39.65104519496824,132.1147618628522,78.97226731139341,Female,42894.089383875056
23.975022728980342,166.67426573621213,78.9595246569153,Male,56147.097138021
39.612445185909884,165.70118676207494,77.27648797920854,Female,36329.805219565955
17.179012066299055,174.79594281913302,75.54440997296442,Male,61350.835866641166
34.37277588775394,154.88070758937363,58.248853287827,Male,84022.99051379733
41.11220761311944,183.93841024041885,54.19809004390801,Male,39188.29096993213
41.54097202483072,144.42982817715824,77.11842592560173,Female,32442.675042631712
21.7296306118524,150.17979785063937,70.536405319035,Female,14133.067833821638
43.69601679484866,175.3693374677604,65.11863007043131,Female,56560.54618061938
40.447439939803346,159.78477213412918,79.14210564745461,Female,39016.65212286447
28.995264813234613,170.2746417942963,80.57353361493378,Female,45121.155229997916
55.60714899483829,164.28274666278347,68.80692107911732,Male,41691.15181883346
40.308759084657275,145.675276529514,80.5452563692489,Male,58866.94650134827
30.834371670213844,168.58891792743967,69.75335449483565,Female,51806.68578987884
40.799091939001556,171.16384948505257,56.50839972746036,Male,16251.641616641813
40.2044704182759,186.04372810776727,63.85545325409903,Female,54770.07655408472
28.47361418192769,173.89997305072947,62.98931913155202,Female,70203.34010550965
30.011825672983523,181.54950687350285,66.8052164282824,Male,39465.01888959452
33.90714748540835,179.5413859443039,72.21990384397836,Male,35292.25510956574
28.201047649881303,178.258153475125,63.093012271265685,Male,46679.182900273336
43.930795347858734,179.35424958029392,62.56597701379789,Female,57905.76868978862
14.373030846589522,158.79094220575766,81.56549325329448,Female,44544.8117374601
33.70759208048813,181.5092267975642,85.30379165713252,Female,49825.01764820151
52.797702214828945,162.68785629529327,85.47685948725511,Female,37068.8962504605
41.2778980365881,159.73135306982124,70.99439975005762,Female,34662.83849850639
40.13940562463887,184.9621314900306,83.88352768031673,Female,45458.00733836521
37.18848781273211,177.25389261566608,62.148402764791015,Female,44688.074224772594
35.534647031938974,167.58363398879052,95.86377108823211,Female,29810.91657947206
33.78919716066518,170.20354650413995,99.43835615832633,Male,59358.92700037006
35.54067567136461,191.74198854880123,65.63309522212873,Female,70412.72878852634
15.147576176989919,169.74815878589874,76.46724950701861,Female,48111.35928628452
32.128583080296224,158.744503000317,68.11698210774371,Female,57675.61570189709
35.11455218153683,171.49324934346788,83.90474058145261,Male,52021.73691808515
37.38060168554938,190.63013985345475,78.28679851980309,Female,67823.20976069837
29.32544815798857,175.81624918102452,62.37987310468448,Male,38641.49240830126
30.387668922740673,169.4319316259977,56.11208313193086,Male,31044.640360660444
27.734601134918513,160.48602655158788,73.35276549745214,Female,41646.789087322235
14.713865517012565,176.25676970788425,70.97267884217379,Female,38559.38386223366
31.80027100403214,165.6840895197504,81.99685444962205,Male,58373.45476788435
46.17770875491006,153.74380750963914,75.38569443112497,Male,58546.12485533845
34.520261999605516,142.08875719220748,80.62643009039783,Male,56941.83876114796
30.939509687135267,166.3996500049675,68.2383020988704,Female,8428.444567736115
47.91943200643966,193.07266881868057,71.6515932201009,Female,53253.38746731161
33.95963612131688,153.65325801094517,41.59026478450487,Male,64788.35019205615
47.75169837568929,165.46594589893473,70.65253410104346,Male,49511.79073956571
21.022392653559415,184.13058061501752,67.753516523562,Female,74497.70326869022
29.903273096476664,202.3462238263307,70.79877767786552,Male,49309.163376792174
43.489127581297566,139.36046541047514,56.705817568177416,Male,48902.33278928442
42.123869520811446,187.29230921988068,53.65083714130867,Female,58720.47945844373
42.7156438882835,159.25694726288626,67.00281116950842,Female,52944.09711208821
40.70768696716458,143.47204643232595,77.78229235728273,Male,41560.493668296425
31.065479391392053,159.17465454890163,61.05144759510484,Female,75525.93948768434
33.09569062791925,178.46576513877352,77.63829792495272,Female,58698.94315539462
26.383812514589778,190.29311223029072,67.29696012500689,Female,43945.94789584605
56.45391858767272,162.73671883049133,65.58646124971098,Female,60359.60370517914
37.89229518824156,169.1508348510011,49.482472588724704,Female,28817.00135678593
26.94633396018459,164.37678762352826,56.71105330723047,Female,30973.596338037292
29.631451076229578,156.75118085455642,83.50589909678186,Female,41121.35236162577
39.670135681354516,176.3534378007372,76.2235050948196,Male,76335.67852644576
45.01138174607909,152.97379194429496,55.32386556537525,Female,23037.412326355563
46.632219525802135,158.10487628812038,61.74028361956594,Male,51208.35561235647
35.57350714631202,162.48661231455299,75.1900353365245,Male,57114.111001338475
37.2214712859485,174.65450551514832,55.51121917912524,Male,29603.98310074035
18.074850414509157,165.95038802151936,75.23644013362824,Male,55873.58582677113
52.94526768149032,155.73664230820916,77.32568188791038,Male,31280.82337776207
58.586301369025115,180.0787236556916,71.13872175589653,Female,51899.81267643953
20.28333976488863,169.0443082399118,70.9852177236376,Female,76963.42707828629
28.99535701814456,191.69437319480863,64.59375028993843,Female,71624.62728091507
39.54124648521641,194.3480441046685,80.91546793811548,Female,58045.595316156934
27.014258698181017,172.9335093247001,83.06665551900592,Male,40873.27427889652
32.095851275545186,161.47757572743927,65.13929367198978,Female,52131.72974510573
32.04473919598126,176.52805468830547,56.53722554087677,Male,48716.65924414179
35.2691342843303,165.55300612977106,81.52786368537866,Male,76926.70370618597
32.29902128942088,172.44399212835896,61.258400908811474,Female,34127.43920656994
24.61372457913438,157.68265291013074,70.62699852534801,Female,58290.32911550679
40.480756495453456,148.80412073244216,67.17347814826009,Male,52932.22138115573
20.024042711378186,168.00274126077596,91.9038001210424,Male,58207.11852502028
32.217862984981906,170.2641191914826,62.20378687104225,Female,59724.99205640512
23.845667816775695,163.30605300957345,73.28238265154357,Female,17076.745418005987
38.41611970775987,172.70451701014,64.09274949544093,Male,22176.644822995426
34.69498286220757,187.86352982726373,63.415770254531964,Male,41832.4955139049
46.30532902410967,177.683969759137,79.91555714332728,Female,38516.13267588893
32.459330617862,180.52200780780632,69.70759421717194,Female,61378.98613258424
36.28498852007372,159.91941279312144,81.50478790334593,Female,47991.144756012385
46.20458666129316,146.09613512269132,64.35742899281436,Female,61894.73421166756
26.078095577406344,149.78475957776544,74.60238837192139,Female,45530.079217361475
20.49438422979505,186.96700672052245,81.89628783077289,Female,65553.56703707365
31.466699687120563,164.78165709815354,74.07102722031853,Male,46224.29882639506
47.638441329454366,169.085403120536,76.01995135827644,Female,56216.95313706719
39.305678862633975,163.81347996629412,69.84212233098671,Female,61344.639653035105
28.27570885742133,163.55522757475399,55.04554912533547,Female,50983.42045340799
45.61433122091788,180.3773626822166,79.59783453186523,Male,48727.08217884854
45.29990484338344,201.66156437660263,88.4764303619871,Female,40605.92086931299
36.49566569663346,187.71059323883324,70.99135638748014,Male,37944.479325455766
40.734830702550916,211.6650076600974,72.3212861190193,Male,63422.59411436804
40.195840963344104,139.81544744610162,81.71288439071591,Male,37089.4521625857
51.10709415838351,175.09542007787343,58.11024923463529,Male,27251.83019393913
44.45825119305037,181.1160654088294,77.1303192136985,Male,41099.1999196245
18.295976987528,159.84969951989436,62.50028084218741,Male,29451.365312034726
39.089769041372264,161.25665010996005,89.22006498365371,Female,59156.26912561725
46.616085456592764,177.16697746284154,72.97119020381255,Female,54629.81135276985
41.524429427110654,183.33347628061745,60.593140743569556,Male,76800.92432485792
29.25973371491716,174.64158637137132,60.82871158969432,Male,24276.6890976863
51.639991786927226,169.6627639845086,69.14717706325285,Female,76921.67109309655
37.231267097763656,180.86097687564995,65.38791081862583,Male,39221.584861827476
22.34999273053713,170.48438047628474,77.92138521910164,Male,62940.31101845608
45.5997244800014,168.1519008579291,65.2352160757056,Male,61571.45897727344
51.25486024115712,184.69751276189731,77.48625610476786,Male,29564.033251474106
29.584370313349766,165.15084271935655,57.75883705525834,Male,51448.63947659854
47.01319976635404,188.9241751917356,64.95105157824767,Male,67566.85448748212
37.406933491324494,151.36089343912457,65.09921337348204,Female,51252.84464582353
34.53659204847679,179.05596516632986,64.45390201390374,Female,47952.85479617643
40.76516205895425,173.36492473151228,90.09512242080928,Female,23864.89952931492
24.431292996937415,176.8773131060268,59.72436890414265,Female,23917.622970721543
46.105434614551505,156.07187965314984,60.313392396037045,Female,46555.37075004771
46.210725682169496,156.3333063651358,65.71329309311339,Female,57657.30723657995
50.54462938478681,181.60558814664148,64.71993143164045,Female,59767.392307789545
34.103328238625714,169.7837634401432,90.69435165607588,Male,37605.086510822664
41.426663007464,171.10242781874592,79.88597479987973,Female,59075.425877591995
49.16886397989893,160.03337975028347,77.38365364052945,Female,42356.76953451429
39.75486384179181,175.41832851818367,69.58250986005595,Male,79462.51270113839
21.304872876775644,156.9718300367321,72.0202241492441,Male,61412.88338947914
39.009100896043265,173.0932141994362,66.13942485610514,Male,50906.31994214143
28.559841479403627,173.1912651355696,75.557028959963,Female,75622.33064212336
29.8342537003957,178.18848382775002,63.90497684730596,Male,37924.953101805775
10.26447700792238,172.4573321710292,55.562328865094635,Male,36084.96447818527
37.56439165017235,179.81731714564006,72.59895894821643,Female,49677.19492907822
39.39643457572945,179.52891400522077,82.35024719370247,Female,36627.67762446581
26.697614255734152,155.20826579219792,73.38109758089215,Female,59950.393037684444
17.62974259007873,151.21534658360648,67.26130458623621,Female,49565.24032743633
23.21550155384804,178.0654259595944,71.00277900967299,Male,77131.53859720215
16.825451216102973,183.5148938923529,84.4001980521078,Female,38524.36896296367
28.596095872223575,166.31008210808244,65.93167052242819,Male,61111.17970761921
46.60903233637674,179.92605047722748,65.65722064080236,Male,38281.86963756035
50.03595877650612,160.01095834582324,62.47283078424068,Female,48122.81112174295
30.423002622235998,176.66291381080222,49.73203363329673,Male,47709.971062097895
28.305948858139512,153.32460890317665,64.99941315642607,Male,33288.99474047539
20.759482860406685,180.65699708102898,73.29892172011043,Male,59083.760298988505
54.53113422951098,167.7587479174711,68.4630226871652,Male,24365.107912178577
37.0361238384125,174.51338920192563,56.11590187742467,Female,64900.49066185025
34.79333617057931,167.36345652050352,40.96076134012297,Male,40888.53103777572
29.929132906951942,190.08295514338104,43.857910484170745,Female,73448.19284552676
42.395381468246626,174.58798386344372,59.74496642299176,Male,71021.26964338482
34.497497796497406,170.71886117435807,65.25438381780862,Male,72956.22567540649
43.728252937335895,162.40045535108032,69.00081585362973,Female,56252.44767244461
51.63581103600799,208.2000156699223,60.54136900014329,Female,66965.41012389166
44.53828741378044,162.7088963717994,71.8586924313408,Female,62771.20093727876
40.73027818766195,147.33918734514728,79.36018759171239,Female,75787.27412628038
28.653828808890502,226.48497362750885,61.408297270811175,Female,47309.255598316005
26.019256784061007,168.72532710681003,62.63025421207614,Female,36429.67070387374
32.33461297897563,151.71201586345617,58.42070702334605,Female,19091.96360260612
22.696019451114054,191.77704564347945,63.43285014612738,Female,59871.03371149129
26.95151084779649,152.30814705032017,65.63000415653153,Female,54430.88671836101
51.105727574406686,178.53341555148336,78.63790970022382,Female,58802.04511886031
45.365333355470625,185.79067187371632,58.87131571733266,Female,60502.97350073267
20.866380154610276,181.47275150239426,69.91827390091281,Female,41480.70502844456
43.64447095177208,147.56986279283004,64.08935782304238,Male,22063.150365601057
26.958397493070787,182.302680068069,68.13508307951378,Female,34173.36976892681
27.212571283097304,162.01025673343608,79.09380627409716,Male,13862.469235697215
33.95298616631678,161.65984065082645,63.76885954887638,Male,19996.45145962439
35.17679297664212,177.6472157177867,64.50074571340035,Male,32377.536033232685
36.14437211401179,167.5068157826321,86.0741020148621,Male,64386.794803998855
43.56637124094959,164.46362317374226,45.71585900230216,Male,59474.38893877797
21.158518359838496,199.69651783541798,66.81505988688349,Female,41393.871728037324
43.98828455605419,177.24292390914223,58.600281614686715,Male,39067.4517908836
34.179732457586276,157.68433914567322,63.07344243441623,Male,60568.11089410156
25.7765248436504,176.48107248636424,63.248292411775026,Female,40622.79594151778
48.79643178046356,173.13776593906945,79.83412311514003,Male,44436.709397672785
36.50197701633848,174.19977489804018,71.60389257477,Male,42668.23170661593
49.466709618656715,155.64152570728885,66.00585073007124,Female,55046.48660348155
15.532416277994372,149.65747398021588,55.26738590998755,Female,64423.91678812556
56.39822790850342,155.9683199484298,76.99823579429282,Female,60603.92628075842
8.5931327338496,168.65780226932654,72.11072733777561,Male,69567.06897044115
55.995880459391415,156.28760445659827,58.514892693076405,Male,50046.06071056065
17.247952244223164,143.7576926034208,74.04741518746532,Female,46798.32583692133
30.183201546529528,160.83730698821867,69.02128031887672,Male,57811.71985763151
50.54436831805252,165.02715267388373,36.19825982189229,Male,30858.85309088579
34.42782295327175,178.11236089524698,48.28978741110167,Female,67693.31629789714
35.795351905968936,179.85577245463477,82.40246737601476,Male,62414.7591445082
35.1520729386145,160.96135119273794,88.53221734386901,Female,54671.939492694575
18.740039204327115,167.60663688757646,78.54569131491519,Male,46533.567825515056
32.909527474016286,202.72089428509878,61.90961429361322,Female,57495.9874958316
40.44602876617683,170.7210880466016,58.15447683979248,Female,58748.836386467556
28.553496835930503,166.3546572052458,70.39105726779083,Female,58196.05002608177
44.441189654734515,179.11200893533368,75.4321109023885,Male,17465.266080140653
51.39935185721086,179.49964299243524,74.95085072423274,Male,58917.07847525813
13.83535856295115,147.18192812113625,51.07991447741606,Male,31232.107411658944
29.94740000189685,178.7868256860789,63.879964659195835,Female,35781.23130762881
30.46771635955377,181.2445994876921,84.28569945426243,Male,22280.8103418275
37.916466070342885,176.4512291010918,71.71501114457547,Male,60863.200471689845
32.650825055481384,176.38572462595917,70.75411753482527,Female,71183.42787705256
39.63253067262064,168.08658031009256,83.21313516493319,Male,19919.297559235747
34.128016780300335,177.40486284507332,76.2751129823796,Male,49673.6820769027
19.24377850387865,173.91392023671867,71.13020481609558,Female,45106.59995447444
29.637482908169464,202.1675309201757,74.79148245130574,Female,65301.80823047955
33.73043863614374,179.25930699817295,86.74003254569077,Female,42773.63556385465
45.53409221673313,165.20167465373072,74.29594073661694,Male,38501.170923510996
45.564186884613406,166.29184224056715,71.52264239132099,Male,20537.969461225402
31.402373765683073,171.21617572413203,82.67301173470705,Female,58696.15749415517
24.713701921927402,172.25308739313482,78.51534390012826,Male,62085.78174528823
25.59110200472894,178.68883293342907,61.07795003213151,Male,52827.67607838576
51.091965385492315,167.79443404148154,78.4592639699111,Female,48849.10542029268
42.247946701224805,185.4232945803895,76.69906308272087,Female,39018.26526464252
34.66513718288866,153.3230574675107,64.6356543630737,Female,34380.51294743359
22.00518558353187,182.6378265149856,65.84670781426675,Male,54654.97560476347
38.34766097580417,189.92172331732468,82.9345666108058,Female,41050.85201878098
31.044790365357567,186.41319022565764,68.4446385591029,Male,21314.844153354996
22.5165282833825,152.81919870626504,71.2439219606738,Female,66974.81452454516
40.85455604922577,151.52157346608578,75.41375732625451,Male,70155.82541439519
34.80721615623769,155.71390601568027,67.63719599200907,Male,60186.734578033356
33.307432428144914,154.65708263999346,47.89239823507202,Female,52493.84922614059
46.4112095213016,183.5907620527812,69.6669645644188,Male,54575.97973215667
24.21476115899591,143.04499206027086,76.77141823772989,Female,22483.67406041569
30.2359911587393,161.87156372135598,70.80623604325002,Male,58283.80578208878
48.140565607274624,153.1358135634107,74.85636173777469,Female,54175.86540635011
47.43842497904361,157.24091603021034,59.50366851234864,Female,57199.90681898171
42.86532116682847,160.02990977454323,71.68041294779194,Male,45094.70214557083
34.50276144109532,170.981033459408,61.37098977735957,Female,52444.07517294567
37.415111713886546,200.00722682965267,78.33368746284332,Male,41879.03580222687
38.474232753944655,174.0386640056184,68.02468528683397,Male,40270.940902262104
41.8695707923456,185.6453705842515,71.08200442337304,Female,41182.29533863644
42.472127453345124,130.64544150386416,67.99577433368185,Female,51566.47812789751
25.991308268572737,177.9048162576665,65.12946714359298,Female,47909.259325789186
44.64451336087326,198.68811985870042,74.2136576599331,Male,43482.42591781403
31.62188531852331,163.13598020336696,65.95300594882224,Male,65738.34026294477
42.284632767905514,149.8592111469711,63.36606088662453,Female,57446.62285685299
35.05228241939285,159.2826085196688,76.94353817573732,Male,38849.147054746485
41.52238082528109,179.16481972514936,66.8391446110375,Female,76661.13087305683
46.57949417180992,191.46477120501956,64.62487842590379,Male,58086.27326236774
26.76404276164807,191.45008115300644,83.23462820812372,Female,54058.050199014186
35.11968495066567,170.22842412909435,60.138800352904624,Female,72021.16984528584
42.58625449401493,166.02869018467302,69.36433366358978,Male,60440.44423061461
29.84847996707414,186.50798194849324,57.56432534246953,Male,51250.863374604356
22.3342754602735,148.37135510173783,74.67466677386174,Male,56130.88181027444
34.41996756514418,177.59118754506048,72.90628176649224,Female,47497.73394819656
36.795281635706544,178.3577036325029,53.62383658131199,Female,95816.94080160849
25.449089748476517,173.32891769019423,80.6095145447366,Female,58373.595989521506
26.629915613941726,178.35579355916062,81.3094040397704,Male,18536.17922402457
43.26808566384626,170.22049430427597,79.08269271916156,Female,46869.64112713079
23.26093123974979,153.1970719364994,70.01469935794435,Male,45494.72334504286
36.89826601455169,130.0622283228549,69.94749659334425,Female,54113.16353953652
32.214233866528254,169.6098802853117,53.36791262833947,Female,48762.266876873946
30.60086258431803,143.9358043226192,69.94543301954882,Male,13773.605543104131
40.79505873854514,162.41493778971974,72.3640339194597,Female,36412.2929358383
39.80271102446411,154.92434288529972,76.79118202607326,Male,41050.781056465334
21.4881831895863,189.50336838142363,63.27547352365902,Female,38564.29047966087
56.91107200245368,151.84300754119906,66.92957084638937,Male,63991.90793000068
37.265832806173336,150.1289834771319,77.9289756777052,Female,40218.99453888182
27.786981760553573,158.77479376923435,51.5165875616464,Female,60242.53445246104
52.517783375188245,180.51724226363848,72.7269322357993,Male,66737.28950655992
32.12647976520974,165.49803145890914,59.6091622715976,Male,80230.97696382234
38.236171101570704,182.59721561915933,65.16230705381489,Female,65685.95357486556
31.8250693993295,166.7278623434552,69.64761573727407,Female,62013.595154528666
38.56493056574562,165.5616269337382,75.60927524226642,Female,30672.716904875044
23.659919804145364,166.9936572193746,62.939107569035606,Female,4261.558893100482
46.02277462962333,150.16053947563807,74.08607746571363,Female,53439.12051814553
34.89943953459174,200.66043151648637,76.16872097680317,Male,51543.48936569466
37.51754213610219,169.24794214258236,66.40267470321456,Male,64515.95544881528
31.47952999080549,169.7161170602368,81.50721663039597,Female,66075.96949805159
13.03794115261896,168.6696260401791,46.480785309042034,Female,81936.6923822755
31.58641661755813,172.02801086604543,86.3021651415952,Female,56953.15237883829
28.35118330737071,174.40002907449596,70.35810979120818,Male,49443.99342963994
37.337524717720186,160.99039525694883,64.6186587226197,Female,54802.07010130345
34.69141533983486,163.2158121147578,56.26399786192993,Female,70090.8457387068
36.48423084195835,151.19784716068352,79.94801595931925,Male,52106.73107971771
35.55398892170454,183.40930280740753,40.41194904758963,Male,39322.80915173223
27.540618345259567,176.3537726127424,77.52818452347042,Male,54911.948561924946
21.891617824961394,148.21881083862547,63.744045882137115,Female,33303.9640702606
27.94299442003252,182.3238941732818,63.58904039365608,Female,74445.56256251351
40.252464836804464,156.88924664198765,50.0274068035421,Male,45297.28837594553
19.64933786777099,196.47909465544856,64.70463048699008,Female,54512.43994738898
57.82219961039298,166.46343931560955,65.03736512906379,Female,51148.639164206965
50.444111190695835,166.44340407827872,80.32237378591027,Female,45382.10904933502
46.22528515859058,190.39070920877282,73.01300065626141,Female,39607.38916962994
42.14011620683612,161.6861257777271,73.38618160764194,Female,55110.65086586455
29.826197069264985,172.79841949064365,69.16393082329633,Female,45990.246267799
47.14583364481316,176.75608387806975,74.47059361920724,Male,28959.47880301489
34.87631201481707,159.2233014740282,75.822099199023,Male,58180.12637915893
18.11915520563148,160.72703989960684,74.25665071175113,Male,65727.84944525604
54.683206559163196,176.18445530389278,73.54198669706624,Male,27773.707649349493
35.08829342436923,158.6047421003287,57.77653514263584,Female,46296.437264562934
16.9880194713808,185.93544067338468,63.90399367419597,Female,32827.930156241295
50.08437284323411,176.2707476785145,67.62797354662511,Female,39863.19183044322
29.03660245050678,187.064807856168,71.19238448818925,Male,62410.2496148904
31.849573735402398,178.98247525978502,74.54469891169946,Male,38534.04318904516
37.81592398559475,165.82892357678756,66.46249497717434,Female,48311.600860152634
33.01521505492217,174.7325306390888,67.6926285410506,Male,40326.1341295171
41.02447708343221,166.17394659461812,76.5389661153321,Female,49784.19840547585
45.48872904007506,168.52441537063723,62.57545751970146,Male,57191.029586150784
26.044335328276308,161.21176804367698,64.11865753338714,Female,70541.05637862207
33.29110094415555,159.18306372901378,66.03165437087083,Male,63756.00657590102
33.83256797676708,168.65695704417433,72.10628665169124,Male,42255.34158263424
25.14650742593364,175.17227320705564,48.648683650068065,Female,52369.8485183328
36.46287421183349,161.67703574958182,61.964436371707464,Male,43540.40110879151
29.636573888176486,182.72449624798767,76.25361290336551,Female,55157.135042449234
43.81777248882615,194.91227122003684,69.5008052763068,Female,48053.47934121006
40.397116888087126,177.5963657204439,76.32656304906455,Male,59420.99623731937
34.60454546735055,191.63539735306568,63.44077437754595,Male,51928.1789613943
51.84528267639983,188.1136584783305,63.585937418373575,Male,54167.31982879722
37.85461167257802,166.60970879510256,84.04496916752444,Male,31314.877747837203
36.73641885094772,188.73734723033712,73.50045023136472,Male,52135.28836834262
42.08481351594155,181.4433782833684,62.29840555866102,Female,75763.95215266183
34.99306166472863,153.87215951330168,49.77429227573668,Female,62097.78345669407
40.525698495760615,165.22230377658033,82.78616167404067,Female,58790.17275260262
24.127678867935007,168.0019976015981,47.82695766387974,Female,49021.26551342529
24.150964496582567,160.199770002459,65.9276757513947,Male,60579.28302427697
26.138692431854608,169.64509830170616,69.31765446253291,Male,25907.137232138866
37.53132044498194,192.9957198550903,69.75529935520105,Male,46658.70088431695
46.715409409904055,173.95350207734958,88.5492168757759,Female,60456.56441763112
27.19647784586928,158.14250451116982,80.7568158869286,Male,49101.33412081516
29.72724418334936,175.17262515128613,56.109796569400984,Female,76290.61380342627
28.53284406487144,160.23413353065456,66.87093583391878,Male,72207.90059311263
